DATE,Fiveyr,Sevenyr,Tenyr,Twentyyr,Thirtyyr
06/21/17,0.24,0.39,0.5,0.76,0.91
06/20/17,0.23,0.39,0.5,0.77,0.93
06/19/17,0.24,0.43,0.52,0.8,0.97
06/16/17,0.19,0.36,0.49,0.79,0.97
06/15/17,0.2,0.35,0.49,0.79,0.97
06/14/17,0.15,0.31,0.44,0.74,0.93
06/13/17,0.12,0.31,0.46,0.77,0.96
06/12/17,0.11,0.29,0.46,0.78,0.98
06/09/17,0.09,0.28,0.43,0.76,0.96
06/08/17,0.06,0.26,0.41,0.74,0.95
06/07/17,0.05,0.24,0.4,0.73,0.93
06/06/17,0,0.2,0.37,0.7,0.91
06/05/17,0.02,0.22,0.39,0.72,0.92
06/02/17,-0.01,0.2,0.36,0.68,0.87
06/01/17,0.03,0.23,0.4,0.73,0.92
05/31/17,0.03,0.23,0.4,0.73,0.92
05/30/17,0.03,0.25,0.4,0.73,0.93
05/26/17,0.06,0.28,0.44,0.77,0.96
05/25/17,0.08,0.31,0.45,0.77,0.97
05/24/17,0.06,0.28,0.45,0.78,0.97
05/23/17,0.07,0.29,0.46,0.78,0.96
05/22/17,0.05,0.25,0.43,0.76,0.95
05/19/17,0.04,0.25,0.41,0.73,0.92
05/18/17,0.06,0.26,0.43,0.76,0.96
05/17/17,0.06,0.26,0.44,0.78,0.97
05/16/17,0.12,0.33,0.51,0.84,1.04
05/15/17,0.12,0.32,0.52,0.86,1.05
05/12/17,0.1,0.32,0.49,0.82,1.01
05/11/17,0.11,0.33,0.51,0.83,1.02
05/10/17,0.16,0.36,0.56,0.88,1.05
05/09/17,0.2,0.4,0.56,0.87,1.06
05/08/17,0.16,0.36,0.53,0.86,1.05
05/05/17,0.14,0.31,0.5,0.84,1.01
05/04/17,0.16,0.34,0.5,0.82,1.02
05/03/17,0.1,0.28,0.46,0.79,0.98
05/02/17,0.04,0.23,0.41,0.75,0.95
05/01/17,0.04,0.23,0.41,0.76,0.96
04/28/17,0,0.18,0.37,0.71,0.9
04/27/17,0,0.19,0.39,0.73,0.92
04/26/17,0.01,0.21,0.42,0.76,0.94
04/25/17,0.02,0.22,0.44,0.8,0.96
04/24/17,0,0.18,0.41,0.8,0.94
04/21/17,-0.02,0.17,0.4,0.78,0.93
04/20/17,-0.04,0.15,0.39,0.79,0.92
04/19/17,0.08,0.28,0.36,0.69,0.9
04/18/17,0.06,0.26,0.33,0.65,0.85
04/17/17,0.1,0.31,0.38,0.7,0.9
04/13/17,0.03,0.25,0.32,0.65,0.86
04/12/17,0.12,0.35,0.38,0.69,0.89
04/11/17,0.14,0.37,0.41,0.72,0.91
04/10/17,0.22,0.4,0.44,0.71,0.94
04/07/17,0.22,0.4,0.44,0.71,0.94
04/06/17,0.16,0.35,0.39,0.67,0.9
04/05/17,0.08,0.32,0.37,0.69,0.89
04/04/17,0.11,0.35,0.4,0.72,0.92
04/03/17,0.15,0.34,0.39,0.67,0.91
03/31/17,0.16,0.4,0.43,0.74,0.94
03/30/17,0.15,0.39,0.46,0.77,0.96
03/29/17,0.13,0.37,0.41,0.72,0.91
03/28/17,0.24,0.41,0.45,0.71,0.94
03/27/17,0.18,0.37,0.41,0.67,0.9
03/24/17,0.2,0.37,0.42,0.68,0.91
03/23/17,0.2,0.41,0.46,0.73,0.96
03/22/17,0.16,0.42,0.43,0.76,0.96
03/21/17,0.16,0.42,0.45,0.78,0.99
03/20/17,0.14,0.4,0.47,0.79,1
03/17/17,0.14,0.4,0.49,0.82,1.01
03/16/17,0.18,0.44,0.51,0.82,1.02
03/15/17,0.18,0.45,0.5,0.81,1
03/14/17,0.25,0.5,0.61,0.91,1.08
03/13/17,0.28,0.54,0.61,0.9,1.09
03/10/17,0.21,0.47,0.57,0.88,1.06
03/09/17,0.24,0.5,0.6,0.9,1.09
03/08/17,0.18,0.44,0.56,0.87,1.06
03/07/17,0.13,0.39,0.49,0.81,1.01
03/06/17,0.12,0.38,0.48,0.8,0.99
03/03/17,0.1,0.36,0.45,0.77,0.96
03/02/17,0.19,0.44,0.48,0.79,0.98
03/01/17,0.15,0.41,0.43,0.75,0.94
02/28/17,0,0.25,0.34,0.66,0.87
02/27/17,0.01,0.27,0.35,0.67,0.88
02/24/17,-0.1,0.17,0.31,0.64,0.85
02/23/17,-0.03,0.24,0.35,0.69,0.89
02/22/17,0,0.27,0.38,0.71,0.91
02/21/17,0.06,0.34,0.4,0.72,0.92
02/17/17,0.07,0.34,0.41,0.72,0.91
02/16/17,0.05,0.33,0.43,0.75,0.95
02/15/17,0.08,0.34,0.45,0.76,0.93
02/14/17,0.11,0.37,0.46,0.77,0.94
02/13/17,0.05,0.32,0.43,0.74,0.91
02/10/17,0.02,0.29,0.4,0.72,0.9
02/09/17,0.02,0.29,0.41,0.75,0.93
02/08/17,-0.01,0.26,0.38,0.72,0.91
02/07/17,-0.02,0.26,0.4,0.76,0.96
02/06/17,-0.05,0.24,0.4,0.78,0.98
02/03/17,0.02,0.33,0.44,0.81,1.01
02/02/17,-0.01,0.3,0.43,0.79,0.98
02/01/17,0.01,0.31,0.43,0.77,0.96
01/31/17,-0.04,0.24,0.4,0.74,0.93
01/30/17,-0.01,0.26,0.42,0.76,0.94
01/27/17,-0.02,0.25,0.41,0.74,0.91
01/26/17,0.01,0.27,0.43,0.76,0.94
01/25/17,0.03,0.29,0.45,0.78,0.96
01/24/17,0.01,0.26,0.41,0.75,0.93
01/23/17,0.02,0.28,0.39,0.71,0.89
01/20/17,0.03,0.28,0.44,0.76,0.94
01/19/17,0.07,0.3,0.43,0.75,0.93
01/18/17,0.07,0.3,0.42,0.74,0.92
01/17/17,0,0.24,0.36,0.68,0.87
01/13/17,0.05,0.28,0.41,0.72,0.89
01/12/17,0,0.23,0.38,0.7,0.87
01/11/17,0.04,0.27,0.39,0.71,0.88
01/10/17,0.05,0.28,0.43,0.74,0.91
01/09/17,0.04,0.26,0.43,0.74,0.91
01/06/17,0.08,0.3,0.46,0.76,0.93
01/05/17,0.03,0.26,0.42,0.73,0.89
01/04/17,0.08,0.3,0.47,0.78,0.95
01/03/17,0.08,0.3,0.47,0.78,0.94
12/30/16,0.09,0.33,0.5,0.82,0.99
12/29/16,0.15,0.38,0.55,0.86,1.02
12/28/16,0.17,0.4,0.56,0.86,1.02
12/27/16,0.19,0.41,0.58,0.89,1.04
12/23/16,0.2,0.42,0.58,0.87,1.03
12/22/16,0.18,0.41,0.6,0.91,1.06
12/21/16,0.3,0.52,0.64,0.93,1.1
12/20/16,0.26,0.49,0.67,0.98,1.14
12/19/16,0.29,0.51,0.68,0.98,1.13
12/16/16,0.32,0.54,0.74,1.05,1.2
12/15/16,0.32,0.52,0.7,1,1.15
12/14/16,0.2,0.4,0.6,0.92,1.07
12/13/16,0.06,0.25,0.53,0.98,1.04
12/12/16,0.04,0.27,0.51,0.89,1.04
12/09/16,0.06,0.28,0.51,0.88,1.04
12/08/16,0,0.22,0.45,0.82,0.98
12/07/16,0.02,0.22,0.42,0.76,0.91
12/06/16,0.04,0.23,0.44,0.79,0.94
12/05/16,0.05,0.25,0.45,0.78,0.94
12/02/16,0.08,0.28,0.49,0.82,0.98
12/01/16,0.09,0.28,0.48,0.81,0.95
11/30/16,0.06,0.25,0.43,0.75,0.91
11/29/16,0.09,0.27,0.44,0.76,0.92
11/28/16,0.11,0.28,0.47,0.8,0.95
11/25/16,0.09,0.26,0.47,0.8,0.93
11/23/16,0.09,0.26,0.44,0.77,0.93
11/22/16,0.02,0.21,0.41,0.76,0.93
11/21/16,0.05,0.23,0.42,0.75,0.92
11/18/16,0.06,0.24,0.44,0.79,0.94
11/17/16,0.02,0.21,0.42,0.8,0.96
11/16/16,0.02,0.2,0.39,0.75,0.92
11/15/16,0.01,0.19,0.41,0.79,0.95
11/14/16,0.01,0.19,0.4,0.79,0.96
11/10/16,-0.14,0.04,0.27,0.7,0.87
11/09/16,-0.18,0,0.25,0.69,0.83
11/08/16,-0.23,-0.05,0.15,0.54,0.73
11/07/16,-0.27,-0.09,0.12,0.51,0.71
11/04/16,-0.28,-0.11,0.11,0.54,0.72
11/03/16,-0.26,-0.08,0.14,0.56,0.75
11/02/16,-0.29,-0.11,0.11,0.51,0.7
11/01/16,-0.29,-0.1,0.11,0.51,0.69
10/31/16,-0.28,-0.1,0.11,0.51,0.7
10/28/16,-0.27,-0.09,0.13,0.55,0.74
10/27/16,-0.24,-0.07,0.13,0.52,0.72
10/26/16,-0.28,-0.12,0.08,0.47,0.65
10/25/16,-0.28,-0.13,0.07,0.46,0.65
10/24/16,-0.26,-0.09,0.11,0.49,0.69
10/21/16,-0.31,-0.13,0.07,0.46,0.66
10/20/16,-0.3,-0.12,0.08,0.48,0.68
10/19/16,-0.32,-0.14,0.08,0.49,0.68
10/18/16,-0.3,-0.12,0.09,0.49,0.68
10/17/16,-0.29,-0.12,0.09,0.49,0.68
10/14/16,-0.25,-0.07,0.13,0.53,0.74
10/13/16,-0.23,-0.07,0.12,0.51,0.71
10/12/16,-0.2,-0.04,0.15,0.53,0.73
10/11/16,-0.21,-0.05,0.13,0.51,0.71
10/07/16,-0.24,-0.09,0.1,0.47,0.68
10/06/16,-0.21,-0.07,0.11,0.48,0.68
10/05/16,-0.22,-0.08,0.1,0.48,0.69
10/04/16,-0.23,-0.09,0.07,0.44,0.66
10/03/16,-0.29,-0.16,0,0.37,0.58
09/30/16,-0.31,-0.17,0,0.38,0.59
09/29/16,-0.32,-0.18,0.02,0.43,0.58
09/28/16,-0.31,-0.17,0.01,0.38,0.57
09/27/16,-0.26,-0.14,0.04,0.42,0.58
09/26/16,-0.27,-0.14,0.05,0.43,0.6
09/23/16,-0.26,-0.13,0.05,0.41,0.58
09/22/16,-0.22,-0.09,0.08,0.43,0.62
09/21/16,-0.17,-0.04,0.15,0.53,0.69
09/20/16,-0.13,0.01,0.2,0.57,0.75
09/19/16,-0.13,0.01,0.2,0.57,0.75
09/16/16,-0.13,0,0.19,0.57,0.73
09/15/16,-0.11,0.02,0.22,0.61,0.76
09/14/16,-0.09,0.04,0.21,0.58,0.72
09/13/16,-0.05,0.07,0.24,0.59,0.74
09/12/16,-0.12,0.01,0.17,0.5,0.67
09/09/16,-0.09,0.03,0.17,0.49,0.67
09/08/16,-0.15,-0.06,0.09,0.43,0.59
09/07/16,-0.18,-0.09,0.03,0.33,0.52
09/06/16,-0.16,-0.07,0.06,0.37,0.54
09/02/16,-0.08,0.01,0.13,0.42,0.6
09/01/16,-0.06,0.01,0.12,0.39,0.57
08/31/16,-0.08,0,0.11,0.4,0.58
08/30/16,-0.1,-0.01,0.11,0.42,0.59
08/29/16,-0.11,-0.02,0.11,0.43,0.58
08/26/16,-0.08,0.01,0.15,0.46,0.64
08/25/16,-0.17,-0.06,0.09,0.43,0.61
08/24/16,-0.19,-0.08,0.08,0.42,0.59
08/23/16,-0.19,-0.08,0.07,0.4,0.58
08/22/16,-0.19,-0.08,0.08,0.41,0.59
08/19/16,-0.17,-0.06,0.1,0.44,0.63
08/18/16,-0.2,-0.09,0.06,0.4,0.61
08/17/16,-0.16,-0.06,0.09,0.45,0.63
08/16/16,-0.12,-0.02,0.13,0.48,0.65
08/15/16,-0.16,-0.06,0.1,0.44,0.62
08/12/16,-0.19,-0.08,0.07,0.41,0.58
08/11/16,-0.16,-0.05,0.1,0.43,0.61
08/10/16,-0.2,-0.09,0.06,0.4,0.59
08/09/16,-0.19,-0.09,0.06,0.41,0.6
08/08/16,-0.19,-0.07,0.08,0.43,0.63
08/05/16,-0.2,-0.08,0.09,0.44,0.64
08/04/16,-0.27,-0.14,0.04,0.42,0.62
08/03/16,-0.21,-0.09,0.09,0.48,0.68
08/02/16,-0.18,-0.06,0.11,0.49,0.7
08/01/16,-0.21,-0.11,0.05,0.42,0.63
07/29/16,-0.28,-0.17,-0.03,0.33,0.56
07/28/16,-0.24,-0.14,0,0.36,0.59
07/27/16,-0.21,-0.11,0.03,0.38,0.61
07/26/16,-0.18,-0.08,0.07,0.44,0.66
07/25/16,-0.19,-0.08,0.08,0.47,0.68
07/22/16,-0.23,-0.11,0.06,0.47,0.67
07/21/16,-0.27,-0.13,0.05,0.45,0.67
07/20/16,-0.25,-0.08,0.13,0.51,0.67
07/19/16,-0.27,-0.11,0.12,0.54,0.65
07/18/16,-0.27,-0.09,0.1,0.46,0.65
07/15/16,-0.29,-0.11,0.11,0.48,0.64
07/14/16,-0.34,-0.16,0.08,0.49,0.62
07/13/16,-0.36,-0.18,0.03,0.4,0.58
07/12/16,-0.36,-0.16,0.07,0.46,0.64
07/11/16,-0.38,-0.21,0.01,0.39,0.56
07/08/16,-0.44,-0.27,-0.06,0.33,0.53
07/07/16,-0.44,-0.26,-0.03,0.37,0.56
07/06/16,-0.46,-0.28,-0.05,0.35,0.54
07/05/16,-0.45,-0.26,-0.03,0.37,0.56
07/01/16,-0.43,-0.22,0.03,0.43,0.62
06/30/16,-0.37,-0.17,0.09,0.53,0.7
06/29/16,-0.33,-0.14,0.1,0.53,0.71
06/28/16,-0.32,-0.13,0.09,0.49,0.7
06/27/16,-0.27,-0.1,0.12,0.54,0.73
06/24/16,-0.28,-0.1,0.15,0.62,0.81
06/23/16,-0.22,-0.02,0.24,0.69,0.88
06/22/16,-0.21,-0.01,0.25,0.7,0.9
06/21/16,-0.19,0.02,0.28,0.72,0.91
06/20/16,-0.26,-0.03,0.24,0.69,0.88
06/17/16,-0.3,-0.07,0.2,0.64,0.85
06/16/16,-0.32,-0.11,0.15,0.61,0.82
06/15/16,-0.37,-0.14,0.13,0.59,0.82
06/14/16,-0.3,-0.09,0.17,0.63,0.84
06/13/16,-0.31,-0.11,0.15,0.62,0.81
06/10/16,-0.32,-0.13,0.12,0.59,0.78
06/09/16,-0.31,-0.12,0.12,0.58,0.78
06/08/16,-0.31,-0.12,0.12,0.58,0.78
06/07/16,-0.28,-0.09,0.15,0.61,0.82
06/06/16,-0.24,-0.06,0.19,0.66,0.85
06/03/16,-0.22,-0.05,0.19,0.66,0.84
06/02/16,-0.12,0.04,0.27,0.73,0.88
06/01/16,-0.08,0.09,0.31,0.74,0.91
05/31/16,-0.1,0.07,0.3,0.74,0.91
05/27/16,-0.12,0.05,0.27,0.68,0.89
05/26/16,-0.16,0.02,0.25,0.66,0.87
05/25/16,-0.11,0.06,0.29,0.71,0.9
05/24/16,-0.1,0.07,0.31,0.76,0.9
05/23/16,-0.11,0.05,0.3,0.75,0.89
05/20/16,-0.13,0.05,0.29,0.7,0.89
05/19/16,-0.13,0.06,0.29,0.69,0.88
05/18/16,-0.13,0.04,0.26,0.7,0.88
05/17/16,-0.27,-0.08,0.15,0.57,0.8
05/16/16,-0.27,-0.08,0.15,0.59,0.82
05/13/16,-0.3,-0.15,0.13,0.55,0.79
05/12/16,-0.29,-0.09,0.15,0.59,0.83
05/11/16,-0.33,-0.16,0.14,0.57,0.82
05/10/16,-0.33,-0.16,0.15,0.58,0.84
05/09/16,-0.3,-0.09,0.18,0.62,0.87
05/06/16,-0.28,-0.08,0.18,0.62,0.86
05/05/16,-0.32,-0.12,0.13,0.58,0.83
05/04/16,-0.29,-0.13,0.16,0.61,0.86
05/03/16,-0.29,-0.09,0.17,0.61,0.87
05/02/16,-0.26,-0.1,0.2,0.63,0.89
04/29/16,-0.32,-0.16,0.12,0.56,0.82
04/28/16,-0.33,-0.14,0.12,0.58,0.86
04/27/16,-0.24,-0.05,0.19,0.64,0.9
04/26/16,-0.16,-0.01,0.27,0.7,0.95
04/25/16,-0.18,-0.02,0.26,0.68,0.94
04/22/16,-0.19,-0.04,0.25,0.67,0.92
04/21/16,-0.21,-0.05,0.24,0.66,0.91
04/20/16,-0.17,0.03,0.23,0.64,0.88
04/19/16,-0.2,-0.01,0.19,0.58,0.83
04/18/16,-0.17,0.02,0.21,0.59,0.84
04/15/16,-0.2,0.01,0.2,0.6,0.84
04/14/16,-0.16,0.05,0.24,0.64,0.89
04/13/16,-0.21,0,0.21,0.62,0.87
04/12/16,-0.17,0.04,0.22,0.63,0.89
04/11/16,-0.25,-0.03,0.17,0.59,0.85
04/08/16,-0.27,-0.06,0.14,0.55,0.81
04/07/16,-0.27,-0.07,0.12,0.53,0.78
04/06/16,-0.23,-0.02,0.17,0.57,0.83
04/05/16,-0.26,-0.05,0.14,0.54,0.79
04/04/16,-0.26,-0.05,0.14,0.55,0.81
04/01/16,-0.25,-0.04,0.17,0.58,0.83
03/31/16,-0.28,-0.05,0.16,0.57,0.83
03/30/16,-0.26,-0.04,0.18,0.6,0.86
03/29/16,-0.18,0.02,0.2,0.59,0.84
03/28/16,-0.03,0.16,0.33,0.7,0.94
03/24/16,-0.03,0.16,0.34,0.71,0.95
03/23/16,-0.07,0.12,0.3,0.67,0.91
03/22/16,-0.06,0.14,0.31,0.7,0.95
03/21/16,-0.12,0.09,0.28,0.68,0.95
03/18/16,-0.13,0.08,0.27,0.68,0.94
03/17/16,-0.07,0.13,0.34,0.74,1
03/16/16,-0.04,0.16,0.36,0.78,1.05
03/15/16,0.15,0.31,0.47,0.85,1.11
03/14/16,0.11,0.28,0.45,0.83,1.09
03/11/16,0.08,0.27,0.44,0.83,1.09
03/10/16,0.1,0.28,0.45,0.82,1.06
03/09/16,0.02,0.21,0.39,0.79,1.05
03/08/16,0.01,0.19,0.37,0.75,1.01
03/07/16,0.06,0.25,0.43,0.81,1.06
03/04/16,0.02,0.19,0.37,0.76,1.02
03/03/16,-0.03,0.12,0.3,0.7,0.97
03/02/16,0,0.16,0.33,0.73,1
03/01/16,0.02,0.18,0.35,0.75,1.04
02/29/16,-0.01,0.15,0.32,0.72,1
02/26/16,0.03,0.18,0.35,0.75,1.04
02/25/16,-0.02,0.15,0.32,0.72,1
02/24/16,0.06,0.22,0.39,0.78,1.04
02/23/16,0.1,0.25,0.42,0.8,1.05
02/22/16,0.14,0.3,0.46,0.83,1.08
02/19/16,0.18,0.33,0.5,0.86,1.11
02/18/16,0.19,0.34,0.51,0.87,1.13
02/17/16,0.22,0.36,0.53,0.93,1.18
02/16/16,0.2,0.35,0.53,0.92,1.16
02/12/16,0.17,0.32,0.49,0.87,1.1
02/11/16,0.17,0.3,0.45,0.81,1.03
02/10/16,0.2,0.34,0.5,0.85,1.06
02/09/16,0.22,0.37,0.53,0.89,1.1
02/08/16,0.19,0.34,0.52,0.88,1.09
02/05/16,0.18,0.35,0.53,0.91,1.13
02/04/16,0.12,0.3,0.51,0.91,1.11
02/03/16,0.11,0.3,0.5,0.9,1.1
02/02/16,0.14,0.31,0.51,0.91,1.12
02/01/16,0.18,0.37,0.57,0.97,1.19
01/29/16,0.14,0.32,0.53,0.95,1.17
01/28/16,0.2,0.38,0.58,0.99,1.21
01/27/16,0.25,0.43,0.62,1.01,1.23
01/26/16,0.28,0.46,0.65,1.03,1.25
01/25/16,0.32,0.49,0.69,1.07,1.27
01/22/16,0.34,0.52,0.72,1.1,1.29
01/21/16,0.36,0.54,0.74,1.11,1.31
01/20/16,0.34,0.51,0.69,1.07,1.29
01/19/16,0.33,0.5,0.68,1.07,1.28
01/15/16,0.34,0.5,0.67,1.05,1.27
01/14/16,0.32,0.49,0.67,1.07,1.29
01/13/16,0.33,0.48,0.65,1.04,1.26
01/12/16,0.36,0.51,0.69,1.07,1.29
01/11/16,0.39,0.55,0.72,1.11,1.33
01/08/16,0.34,0.49,0.65,1.03,1.27
01/07/16,0.36,0.5,0.66,1.03,1.27
01/06/16,0.39,0.51,0.65,1,1.23
01/05/16,0.42,0.55,0.69,1.05,1.27
01/04/16,0.42,0.55,0.69,1.04,1.25
12/31/15,0.45,0.59,0.73,1.07,1.28
12/30/15,0.52,0.64,0.77,1.1,1.31
12/29/15,0.53,0.66,0.79,1.11,1.31
12/28/15,0.49,0.61,0.74,1.05,1.24
12/24/15,0.5,0.62,0.73,1.05,1.26
12/23/15,0.49,0.62,0.76,1.09,1.29
12/22/15,0.52,0.64,0.78,1.1,1.3
12/21/15,0.48,0.6,0.75,1.09,1.28
12/18/15,0.46,0.58,0.73,1.07,1.26
12/17/15,0.52,0.63,0.77,1.08,1.28
12/16/15,0.55,0.67,0.84,1.2,1.34
12/15/15,0.49,0.63,0.8,1.15,1.32
12/14/15,0.49,0.63,0.78,1.11,1.32
12/11/15,0.39,0.53,0.67,1,1.21
12/10/15,0.48,0.6,0.73,1.05,1.26
12/09/15,0.43,0.56,0.69,1.02,1.23
12/08/15,0.43,0.56,0.68,1,1.2
12/07/15,0.42,0.55,0.67,0.99,1.19
12/04/15,0.41,0.55,0.68,1,1.21
12/03/15,0.41,0.58,0.72,1.06,1.27
12/02/15,0.36,0.5,0.62,0.95,1.16
12/01/15,0.3,0.44,0.58,0.92,1.14
11/30/15,0.35,0.48,0.62,0.96,1.19
11/27/15,0.33,0.47,0.62,0.97,1.2
11/25/15,0.35,0.49,0.62,0.97,1.2
11/24/15,0.33,0.47,0.62,0.97,1.2
11/23/15,0.37,0.5,0.64,0.98,1.2
11/20/15,0.39,0.52,0.66,1,1.21
11/19/15,0.41,0.55,0.68,1.01,1.23
11/18/15,0.44,0.58,0.71,1.05,1.27
11/17/15,0.43,0.57,0.72,1.06,1.28
11/16/15,0.46,0.61,0.76,1.11,1.33
11/13/15,0.46,0.61,0.76,1.09,1.31
11/12/15,0.49,0.64,0.78,1.11,1.32
11/10/15,0.47,0.62,0.77,1.11,1.32
11/09/15,0.47,0.61,0.76,1.1,1.32
11/06/15,0.48,0.62,0.75,1.09,1.31
11/05/15,0.42,0.56,0.71,1.05,1.27
11/04/15,0.38,0.52,0.68,1.02,1.24
11/03/15,0.32,0.49,0.65,1.01,1.24
11/02/15,0.34,0.49,0.65,0.99,1.2
10/30/15,0.32,0.47,0.63,0.98,1.19
10/29/15,0.34,0.5,0.67,1.02,1.24
10/28/15,0.33,0.48,0.63,0.98,1.2
10/27/15,0.23,0.39,0.57,0.95,1.18
10/26/15,0.25,0.41,0.59,0.96,1.19
10/23/15,0.24,0.41,0.58,0.96,1.19
10/22/15,0.22,0.39,0.57,0.97,1.21
10/21/15,0.24,0.41,0.59,1,1.24
10/20/15,0.24,0.42,0.6,1.01,1.26
10/19/15,0.22,0.4,0.59,1.01,1.27
10/16/15,0.18,0.36,0.56,1,1.24
10/15/15,0.16,0.34,0.54,0.98,1.22
10/14/15,0.14,0.31,0.5,0.93,1.19
10/13/15,0.18,0.35,0.54,0.96,1.22
10/09/15,0.19,0.37,0.58,1.01,1.24
10/08/15,0.14,0.33,0.54,0.98,1.23
10/07/15,0.15,0.33,0.53,0.95,1.19
10/06/15,0.12,0.31,0.53,0.97,1.2
10/05/15,0.17,0.36,0.56,0.99,1.23
10/02/15,0.14,0.33,0.51,0.93,1.18
10/01/15,0.24,0.42,0.59,0.99,1.23
09/30/15,0.3,0.48,0.65,1.05,1.29
09/29/15,0.34,0.51,0.66,1.04,1.27
09/28/15,0.4,0.57,0.71,1.06,1.28
09/25/15,0.37,0.55,0.71,1.09,1.32
09/24/15,0.33,0.51,0.64,1.01,1.24
09/23/15,0.31,0.5,0.64,1.02,1.26
09/22/15,0.29,0.48,0.63,1.01,1.26
09/21/15,0.32,0.51,0.66,1.05,1.3
09/18/15,0.26,0.44,0.58,0.95,1.19
09/17/15,0.26,0.46,0.63,1.02,1.26
09/16/15,0.41,0.59,0.73,1.1,1.32
09/15/15,0.41,0.58,0.72,1.07,1.29
09/14/15,0.32,0.48,0.62,0.97,1.19
09/11/15,0.31,0.48,0.61,0.96,1.18
09/10/15,0.34,0.5,0.64,0.98,1.21
09/09/15,0.38,0.56,0.65,0.99,1.21
09/08/15,0.38,0.55,0.67,1.02,1.25
09/04/15,0.33,0.51,0.62,0.96,1.18
09/03/15,0.33,0.52,0.64,0.99,1.22
09/02/15,0.33,0.54,0.64,1,1.22
09/01/15,0.31,0.51,0.6,0.95,1.17
08/31/15,0.28,0.49,0.58,0.93,1.15
08/28/15,0.3,0.5,0.58,0.91,1.12
08/27/15,0.29,0.49,0.6,0.94,1.15
08/26/15,0.36,0.54,0.65,1,1.22
08/25/15,0.33,0.51,0.59,0.92,1.14
08/24/15,0.28,0.43,0.52,0.84,1.07
08/21/15,0.31,0.49,0.52,0.82,1.04
08/20/15,0.33,0.44,0.53,0.81,1.02
08/19/15,0.33,0.49,0.55,0.85,1.06
08/18/15,0.39,0.56,0.62,0.91,1.1
08/17/15,0.36,0.54,0.58,0.86,1.05
08/14/15,0.36,0.55,0.58,0.86,1.05
08/13/15,0.34,0.56,0.57,0.87,1.07
08/12/15,0.25,0.45,0.52,0.84,1.06
08/11/15,0.26,0.48,0.49,0.8,1.01
08/10/15,0.32,0.53,0.55,0.85,1.07
08/07/15,0.31,0.48,0.52,0.82,1.02
08/06/15,0.31,0.48,0.56,0.87,1.08
08/05/15,0.34,0.51,0.58,0.89,1.11
08/04/15,0.29,0.45,0.52,0.83,1.06
08/03/15,0.21,0.38,0.46,0.78,1.02
07/31/15,0.18,0.38,0.46,0.81,1.04
07/30/15,0.22,0.41,0.51,0.84,1.06
07/29/15,0.22,0.42,0.52,0.86,1.08
07/28/15,0.23,0.43,0.51,0.85,1.07
07/27/15,0.23,0.47,0.5,0.83,1.05
07/24/15,0.24,0.45,0.51,0.84,1.07
07/23/15,0.2,0.44,0.49,0.83,1.06
07/22/15,0.21,0.44,0.53,0.88,1.1
07/21/15,0.2,0.49,0.53,0.9,1.12
07/20/15,0.23,0.51,0.56,0.92,1.14
07/17/15,0.17,0.49,0.51,0.77,1.12
07/16/15,0.14,0.43,0.52,0.9,1.13
07/15/15,0.1,0.4,0.52,0.91,1.15
07/14/15,0.12,0.42,0.56,0.96,1.2
07/13/15,0.15,0.47,0.58,0.97,1.21
07/10/15,0.1,0.44,0.55,0.96,1.19
07/09/15,0.02,0.36,0.47,0.88,1.13
07/08/15,-0.04,0.26,0.39,0.78,1.02
07/07/15,-0.02,0.28,0.4,0.79,1.04
07/06/15,-0.01,0.31,0.43,0.83,1.07
07/02/15,0.02,0.37,0.49,0.91,1.16
07/01/15,0.1,0.47,0.54,0.94,1.18
06/30/15,0.02,0.34,0.48,0.88,1.11
06/29/15,0.03,0.39,0.46,0.86,1.1
06/26/15,0.09,0.43,0.57,0.97,1.21
06/25/15,0.07,0.42,0.49,0.89,1.13
06/24/15,0.05,0.41,0.48,0.88,1.13
06/23/15,0.04,0.35,0.5,0.92,1.17
06/22/15,0.03,0.37,0.47,0.88,1.14
06/19/15,-0.04,0.28,0.4,0.81,1.07
06/18/15,-0.02,0.32,0.46,0.89,1.14
06/17/15,-0.06,0.29,0.42,0.84,1.09
06/16/15,0.01,0.31,0.44,0.82,1.05
06/15/15,0.07,0.37,0.51,0.89,1.12
06/12/15,0.11,0.45,0.55,0.93,1.16
06/11/15,0.11,0.42,0.56,0.94,1.17
06/10/15,0.14,0.46,0.63,1.02,1.25
06/09/15,0.09,0.4,0.56,0.95,1.18
06/08/15,0.09,0.45,0.54,0.92,1.14
06/05/15,0.11,0.47,0.55,0.92,1.14
06/04/15,0.06,0.39,0.5,0.87,1.09
06/03/15,0.1,0.5,0.55,0.93,1.16
06/02/15,0.02,0.37,0.44,0.84,1.08
06/01/15,0,0.34,0.39,0.77,1.02
05/29/15,-0.08,0.25,0.32,0.7,0.95
05/28/15,-0.02,0.33,0.33,0.59,0.98
05/27/15,-0.01,0.29,0.34,0.71,0.95
05/26/15,-0.05,0.29,0.32,0.7,0.94
05/22/15,-0.08,0.28,0.34,0.74,1
05/21/15,-0.1,0.3,0.35,0.76,1.01
05/20/15,-0.08,0.32,0.38,0.8,1.06
05/19/15,-0.02,0.34,0.42,0.81,1.06
05/18/15,-0.1,0.29,0.37,0.78,1.02
05/15/15,-0.16,0.21,0.31,0.7,0.94
